period,side,0.1,0.15000000000000002,0.20000000000000004,0.25000000000000006,0.30000000000000004,0.3500000000000001,0.40000000000000013,0.45000000000000007,0.5000000000000001,0.5500000000000002,0.6000000000000002,0.6500000000000001,0.7000000000000002,0.7500000000000002,0.8000000000000002,0.8500000000000002,0.9000000000000002,0.9500000000000003,1.0000000000000004,1.0500000000000003,1.1000000000000005,1.1500000000000004,1.2000000000000004,1.2500000000000004,1.3000000000000005,1.3500000000000005,1.4000000000000006,1.4500000000000006,1.5000000000000004,1.5500000000000005,1.6000000000000005,1.6500000000000006,1.7000000000000006,1.7500000000000007,1.8000000000000007,1.8500000000000008,1.9000000000000008,1.9500000000000006,2.0000000000000004,2.0500000000000007,2.100000000000001,2.150000000000001,2.2000000000000006,2.250000000000001,2.3000000000000007,2.350000000000001,2.400000000000001
1500.0,left,0.0,0.04082207207207207,0.10050675675675676,0.17623873873873874,0.26534346846846846,0.3443130630630631,0.40230855855855857,0.4577702702702703,0.5202702702702703,0.5840371621621622,0.6271114864864865,0.6618806306306306,0.6969313063063063,0.731418918918919,0.7584459459459459,0.7850506756756757,0.8061655405405406,0.8195382882882883,0.832911036036036,0.846706081081081,0.8709177927927928,0.8847128378378378,0.8925957207207207,0.9021677927927928,0.9120213963963963,0.9183558558558559,0.926097972972973,0.9328547297297297,0.9375,0.9431306306306306,0.9484797297297297,0.954954954954955,0.9650900900900901,0.9719876126126126,0.9783220720720721,0.9812781531531531,0.9838119369369369,0.9863457207207207,0.9878941441441441,0.9895833333333334,0.9911317567567568,0.9929617117117117,0.9946509009009009,0.9966216216216216,0.9976069819819819,0.9988738738738738,1.0
1500.0,right,0.0,0.038131746191869265,0.08574599011399173,0.14032079088066177,0.21517199636840512,0.2949662059921315,0.3753656814284273,0.45596691213557955,0.5329365479673156,0.5983052557248059,0.6439019469383638,0.6854635327347927,0.7261172198123677,0.7589024513265409,0.7830122061938868,0.8068193281549481,0.8263895894280238,0.8445475638051044,0.8594774538484818,0.8714818924644406,0.8826793099969736,0.8881267023100978,0.8994249974780592,0.9069908201351761,0.9133461111671543,0.9209119338242712,0.9270654695853929,0.9384646423887824,0.9492585493796025,0.9603550892767073,0.9690305659235348,0.9730656713406638,0.9769998991223646,0.9816402703520629,0.9840613336023404,0.9869867850297589,0.9894078482800364,0.9909210128114597,0.9923332997074549,0.9934429536971653,0.994653485322304,0.9957631393120145,0.9966710380308685,0.9973771814788661,0.9984868354685766,0.999596489458287,1.0
1500.0,top,0.0,0.03729967380513402,0.09044816338108069,0.1558998723585307,0.2348957594667423,0.31311161537370585,0.38122252162813786,0.4438732094738335,0.5081903276131046,0.5697418805843143,0.6136009076726705,0.6510069493688838,0.6862501772798185,0.7193660473691675,0.743547014607857,0.7665224790809814,0.7859523471847965,0.8033966813217983,0.8194936888384626,0.831796908239966,0.8486384909941852,0.8603035030492129,0.8714721316125372,0.8821798326478514,0.8929229896468586,0.9013969649695078,0.9093391008367607,0.9176712523046376,0.9263579634094454,0.935292866260105,0.9420649553254857,0.9473124379520635,0.9532335838888101,0.9589419940433981,0.9641540207062828,0.9687632959863849,0.9731598354843285,0.9778754786555098,0.9821656502623741,0.9849312154304354,0.9872713090341796,0.9896468586016168,0.9917742164232024,0.9936533824989363,0.9957452843568289,0.9980499219968799,1.0
1800.0,left,0.0,0.031756318859364877,0.06578094620868438,0.11957226182760855,0.16817887232663642,0.21937783538561245,0.2838626053143227,0.34705119896305897,0.415100453661698,0.4679196370706416,0.5071289695398574,0.5372650680492547,0.5664290343486714,0.6085547634478289,0.6467919637070642,0.6837329876863253,0.7077122488658457,0.7391445236552171,0.7637718729747246,0.7916396629941672,0.8172391445236552,0.8395981853532081,0.8590408295528191,0.8768632534024627,0.8872326636422554,0.8966299416720674,0.905703175631886,0.9173687621516526,0.923849643551523,0.9296824368114064,0.9338950097213221,0.9390797148412184,0.9429682436811406,0.9491250810110174,0.9536616979909268,0.9569021386908619,0.9611147116007777,0.9656513285806869,0.9724562540505509,0.975696694750486,0.9812054439403759,0.9837977965003241,0.9880103694102398,0.9928710304601426,0.9954633830200907,0.9977316915100454,1.0
1800.0,right,0.0,0.02452316076294278,0.08038147138964577,0.167574931880109,0.24965940054495914,0.3177792915531335,0.36818801089918257,0.4213215258855586,0.47854223433242504,0.5412125340599455,0.5892370572207084,0.6321525885558583,0.6692779291553134,0.7087874659400545,0.7346730245231607,0.7643051771117166,0.7912125340599455,0.8113079019073569,0.8259536784741145,0.8399182561307902,0.8566076294277929,0.864441416893733,0.875,0.8828337874659401,0.8913487738419619,0.9008855585831063,0.9073569482288828,0.912125340599455,0.9165531335149864,0.9267711171662125,0.9322207084468664,0.9366485013623979,0.9403950953678474,0.9434604904632152,0.9499318801089919,0.9540190735694822,0.9581062670299727,0.9662806539509536,0.9700272479564033,0.9727520435967303,0.9778610354223434,0.9805858310626703,0.9850136239782016,0.9863760217983651,0.9901226158038147,0.9962534059945504,1.0
1800.0,top,0.0,0.03555776068800132,0.08434631605060779,0.14529066402050772,0.2174398412304639,0.29198709997519223,0.36260646655089723,0.4274373604564624,0.49276440916232533,0.5525510625981973,0.5960473000909617,0.6333002563466468,0.6678243612006947,0.7016869263210121,0.726825436202762,0.7505168279169767,0.7700322500620194,0.7904572893409411,0.8084429008517324,0.8222938890267096,0.8380881501695195,0.8504920201769619,0.8636814686182089,0.8756305300587116,0.886587281898619,0.8958074919374845,0.9039526999090383,0.9131729099479038,0.9227652360869925,0.9322748697593649,0.9391383444968163,0.944017200033077,0.9484412470023981,0.9538576035723145,0.958653766641859,0.9635739684114777,0.9684941701810965,0.9738278342842966,0.9792441908542132,0.9823865045894319,0.985363433391218,0.9879268998594228,0.9904490200942694,0.992681716695609,0.9951624906970975,0.9977673033986604,1.0
1950.0,left,0.0,0.03233489714904367,0.07015517863587152,0.11403825333814507,0.16860339227715626,0.2135691086250451,0.25810176831468784,0.2960664020209311,0.34009382894261997,0.38224467701190906,0.41450739805124504,0.4415012630819199,0.4658246120534103,0.49996391194514617,0.5263081919884518,0.5434861060988813,0.5601587874413569,0.5794298087333093,0.5966077228437388,0.6077950198484302,0.6186936124142909,0.633417538794659,0.6562973655719957,0.682713821725009,0.7069649945867917,0.7282569469505593,0.7488271382172501,0.7781306387585709,0.8010104655359076,0.8217250090220137,0.8337062432334897,0.8447491880187658,0.8542042583904728,0.8638758570913028,0.8713099963911946,0.8795380728978708,0.8922410682064237,0.906676290147961,0.922338505954529,0.9341753879465897,0.9443522194153735,0.9558282208588957,0.9652832912306026,0.9778419343197402,0.987802237459401,0.9946589678816312,1.0
1950.0,right,0.0,0.03869161257477409,0.09291078019600356,0.15578465063001146,0.2321496754486445,0.3136057019218531,0.3838615247549955,0.4346442662593865,0.48937253404607356,0.5456281023291333,0.5863561155657375,0.6180476008654703,0.6459208349242713,0.6748122693139875,0.6950490008909253,0.7100674557719231,0.724449535446099,0.7422680412371134,0.762122947689958,0.7721776759577447,0.7891052564592084,0.8079419625811378,0.8216876670484918,0.8382334224258623,0.8554155530100547,0.8661066564846633,0.8766704849179076,0.883670612192949,0.8948708158330152,0.903016418480336,0.9091256204658267,0.9145984472444953,0.920071274023164,0.9265623011327478,0.9334351533664248,0.9417080310551101,0.9503627338678885,0.9597810869288532,0.9703449153620974,0.9759450171821306,0.9787450680921471,0.9830724194985363,0.9863815705740104,0.9896907216494846,0.9932544228076874,0.9963090238004327,1.0
1950.0,top,0.0,0.034615934773279934,0.08036046345301101,0.1351737948791303,0.20243169789729654,0.26731511943927905,0.3281361750822486,0.3824631669289086,0.4391074238306394,0.49251895293949366,0.5319410670862538,0.5657559719639537,0.5967100557860106,0.6299527964525818,0.6544128164783293,0.6743527392361608,0.692347303676155,0.7113431554856243,0.728422257187813,0.7399799742526105,0.7529681018452296,0.7654126734372765,0.78189100271778,0.7990559290516378,0.8153340008582464,0.8293234158203404,0.8423115434129596,0.8592762122729223,0.8744099556572736,0.888685452724932,0.8978114718924332,0.9051065655843227,0.9115720211700759,0.9186096409669575,0.9244743241310256,0.9308539550851094,0.9389214704620226,0.947933056787298,0.9572879416392505,0.9638678300672293,0.9694750393362895,0.9755685881848091,0.98068945787441,0.9867830067229295,0.9922185667286512,0.996538406522672,1.0
2100.0,left,0.0,0.017713365539452495,0.06360708534621579,0.1179549114331723,0.1706924315619968,0.22262479871175522,0.2677133655394525,0.30958132045088566,0.36513687600644124,0.4247181964573269,0.47383252818035426,0.5100644122383253,0.5366344605475041,0.5623993558776168,0.606280193236715,0.6296296296296297,0.6485507246376812,0.6626409017713365,0.6924315619967794,0.7471819645732689,0.7789855072463768,0.7934782608695652,0.8248792270531401,0.8607085346215781,0.8760064412238325,0.9033816425120773,0.9351851851851852,0.9504830917874396,0.965780998389694,0.9750402576489533,0.9859098228663447,0.9931561996779388,0.9943639291465378,0.9951690821256038,0.9967793880837359,0.9975845410628019,0.9979871175523349,0.9979871175523349,0.9979871175523349,0.999194847020934,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2100.0,right,0.0,0.02030456852791878,0.0532994923857868,0.09644670050761421,0.12690355329949238,0.16243654822335024,0.19289340101522842,0.24111675126903553,0.2639593908629442,0.2868020304568528,0.33248730964467005,0.38578680203045684,0.4213197969543147,0.4746192893401015,0.5152284263959391,0.5609137055837563,0.5913705583756346,0.6370558375634517,0.6675126903553299,0.6928934010152284,0.7182741116751269,0.733502538071066,0.7538071065989848,0.7690355329949239,0.7944162436548223,0.8121827411167513,0.8274111675126904,0.8401015228426396,0.850253807106599,0.8705583756345178,0.8781725888324873,0.8934010152284264,0.8984771573604061,0.9137055837563451,0.9263959390862944,0.934010152284264,0.9390862944162437,0.9441624365482234,0.949238578680203,0.9568527918781726,0.9720812182741116,0.9746192893401016,0.9746192893401016,0.9796954314720813,0.9847715736040609,0.9923857868020305,1.0
2100.0,top,0.0,0.034175712347354135,0.08459124830393487,0.14577679782903663,0.2189620081411126,0.2941824966078697,0.3629155359565807,0.4255427408412483,0.48948439620081413,0.5501611261872456,0.5948100407055631,0.6328867028493894,0.6672744233378561,0.6992028493894166,0.7246014246947082,0.7465230664857531,0.7653917910447762,0.7837092944369064,0.8020691994572592,0.8183938263229308,0.8345912483039348,0.8459124830393487,0.8602018317503393,0.8738975576662144,0.8853883989145184,0.8964976255088195,0.9070132293080054,0.9165535956580733,0.9271540027137042,0.9371183853459973,0.9447506784260515,0.9498388738127544,0.9539942333785617,0.9588280189959294,0.963322591587517,0.9680291723202171,0.9725661465400272,0.9774423337856174,0.982106512890095,0.9850322252374492,0.987449118046133,0.9897388059701493,0.9917740841248304,0.9934277476255088,0.9956326322930801,0.9980071234735414,1.0
